web_scraper_order,web_scraper_start_url,type_habits,prix,adresse,image_lien
"1771242940-1382","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pack Jelleba pour enfant","15 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4655936_uploaded_image1_1711198926.jpg"
"1771242940-1383","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Djellaba enfant","5 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4608935_uploaded_image1_1708714886.jpg"
"1771242940-1384","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robe femme","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4652500_uploaded_image1_1711013502.jpg"
"1771242940-1385","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robe fille","15 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4651732_uploaded_image1_1710953991.jpg"
"1771242940-1386","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Djellaba enfants","12 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4600870_uploaded_image1_1708347775.jpg"
"1771242940-1387","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Djellaba enfants","12 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4600864_uploaded_image1_1708347454.jpg"
"1771242940-1388","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Djellaba enfants","12 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4600865_uploaded_image1_1708347569.jpg"
"1771242940-1389","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Djellaba enfants","12 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4600868_uploaded_image1_1708347690.jpg"
"1771242940-1390","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements bébé","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4624772_uploaded_image2_1709562313.jpeg"
"1771242940-1391","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Grenouillère","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4623255_uploaded_image2_1709484828.jpeg"
"1771242940-1392","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Tenue anniversaire enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4623058_uploaded_image1_1709473724.jpg"
"1771242940-1393","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robes enfant","15 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4623032_uploaded_image1_1709472242.jpg"
"1771242940-1394","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4615109_uploaded_image1_1709070529.jpg"
"1771242940-1395","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble filles","5 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4615094_uploaded_image1_1709070182.jpg"
"1771242940-1396","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Coffret naissance","15 000CFA","Sipres, Dakar, Sénégal","https://images.coinafrique.com/thumb_4608080_uploaded_image1_1708687411.jpg"
"1771242940-1397","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robe enfant","9 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4607426_uploaded_image1_1708642698.jpg"
"1771242940-1398","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Grenouillère","3 500CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4606506_uploaded_image1_1708607013.jpg"
"1771242940-1399","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pantalon friperie enfants","3 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4604387_uploaded_image1_1708513793.jpg"
"1771242940-1400","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pantalon friperie enfants","3 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4604385_uploaded_image1_1708513782.jpg"
"1771242940-1401","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pantalon friperie enfants","3 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4604379_uploaded_image1_1708513648.jpg"
"1771242940-1402","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pantalon enfant friperie","3 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4604378_uploaded_image1_1708513583.jpg"
"1771242940-1403","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Blouson enfants","8 500CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4556181_uploaded_image1_1705852562.jpg"
"1771242940-1404","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Robe bébé 0 - 9 mois","2 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4588746_uploaded_image1_1707650951.jpg"
"1771242940-1405","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements pour bébé","500CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4585357_uploaded_image1_1707428281.jpg"
"1771242940-1406","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble blouson pour fille","4 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4577293_uploaded_image1_1707012822.jpg"
"1771242940-1407","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtement enfant","8 500CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4571573_uploaded_image1_1706729137.jpg"
"1771242940-1408","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtement enfant","8 500CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4571570_uploaded_image1_1706729054.jpg"
"1771242940-1409","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtement enfant","10 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4571564_uploaded_image1_1706728937.jpg"
"1771242940-1410","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vetements  enfants","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4519620_uploaded_image1_1703885107.jpg"
"1771242940-1411","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble enfant","6 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4512928_uploaded_image1_1703449636.jpg"
"1771242940-1412","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vetement enfants","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4510412_uploaded_image1_1703252917.jpg"
"1771242940-1413","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Vêtements enfants","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4510416_uploaded_image1_1703253068.jpg"
"1771242940-1414","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Blouson pour enfant 4 - 15 ans","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4505009_uploaded_image1_1702930372.jpg"
"1771242940-1415","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble blouson pour fille","5 500CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4538922_uploaded_image1_1704933290.jpg"
"1771242940-1416","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Blouson pour fille","6 000CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4527014_uploaded_image1_1704375688.jpg"
"1771242940-1417","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pull enfant avec capuche","5 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4522850_uploaded_image1_1704190687.jpg"
"1771242940-1418","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Pull pour enfant","5 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4522837_uploaded_image1_1704190481.jpg"
"1771242940-1419","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4517974_uploaded_image2_1703783715.jpeg"
"1771242940-1420","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4516547_uploaded_image1_1703706216.jpg"
"1771242940-1421","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4513354_uploaded_image3_1703506745.jpeg"
"1771242940-1422","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Blouson enfant","5 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4511874_uploaded_image1_1703350100.jpg"
"1771242940-1423","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Blouson enfant","5 500CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4511870_uploaded_image1_1703349818.jpg"
"1771242940-1424","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble enfants 2 - 6ans","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4464056_uploaded_image1_1700401019.jpg"
"1771242940-1425","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble enfant","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4455065_uploaded_image1_1699814184.jpg"
"1771242940-1426","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Ensemble veste pour enfant","23 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4479762_uploaded_image1_1701402947.jpg"
"1771242940-1427","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Slips enfants","7 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4467057_uploaded_image1_1700591564.jpg"
"1771242940-1428","https://sn.coinafrique.com/categorie/vetements-enfants?page=3","Polos  Lacoste enfants","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4394815_uploaded_image1_1695942580.jpg"
"1771242948-1429","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Dialab pour enfant","7 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5214595_uploaded_image1_1741112064.jpg"
"1771242948-1430","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe Iris enfant","15 000CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5204766_uploaded_image1_1740600489.jpg"
"1771242948-1431","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Jalaba  pour enfants","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5246903_uploaded_image1_1742748145.jpg"
"1771242948-1432","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Jalaba  pour enfants","7 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5246901_uploaded_image2_1742748053.jpeg"
"1771242948-1433","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Maillots enfants","10 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_5246062_uploaded_image1_1742692008.jpg"
"1771242948-1434","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe de prière  enfant","5 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5241328_uploaded_image1_1742452229.jpg"
"1771242948-1435","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vetement  enfants","8 500CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5193655_uploaded_image1_1739987145.jpg"
"1771242948-1436","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5225588_uploaded_image1_1741658299.jpg"
"1771242948-1437","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5225585_uploaded_image1_1741658034.jpg"
"1771242948-1438","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Robe enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5225584_uploaded_image1_1741657625.jpg"
"1771242948-1439","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Djialap pour enfant de 4ans jusqua 18ans","6 500CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5181431_uploaded_image1_1739304816.jpg"
"1771242948-1440","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Dialabé enfant","10 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5181204_uploaded_image1_1739296973.jpg"
"1771242948-1441","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Djialabé enfant","8 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5196620_uploaded_image1_1740145128.jpg"
"1771242948-1442","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble mardi gras","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5171755_uploaded_image1_1738776386.jpg"
"1771242948-1443","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble pour enfant de 1ans jusqua 15ans","7 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5116396_uploaded_image1_1735846707.jpg"
"1771242948-1444","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtement enfant","1 000CFA","Sicap foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5141487_uploaded_image1_1737219569.jpg"
"1771242948-1445","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements enfants","4 500CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5130020_uploaded_image1_1736594996.jpg"
"1771242948-1446","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements enfants","4 500CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5129146_uploaded_image1_1736533355.jpg"
"1771242948-1447","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Genouillère anti-dérapante en coton","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5120586_uploaded_image1_1736107643.jpg"
"1771242948-1448","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Ensemble pour enfant","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5071417_uploaded_image1_1733140647.jpg"
"1771242948-1449","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements bébé","1 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5106688_uploaded_image1_1735128985.jpg"
"1771242948-1450","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements bébé","1 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5106673_uploaded_image1_1735128585.jpg"
"1771242948-1451","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements bébé","1 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5106669_uploaded_image1_1735128475.jpg"
"1771242948-1452","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Vêtements bébé","1 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5106661_uploaded_image1_1735128299.jpg"
"1771242948-1453","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Blouson pour enfant","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5058990_uploaded_image1_1732437877.jpg"
"1771242948-1454","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Blouson pour enfants 100% coton 3 ans 9ans","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5046861_uploaded_image1_1731758020.jpg"
"1771242948-1455","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Blouson  pour enfants 3ans à 10ans","8 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5046278_uploaded_image1_1731706267.jpg"
"1771242948-1456","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","Blouson coton pour enfants de 1ans 8ans","8 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5046169_uploaded_image1_1731701583.jpg"
